Time,Ask,Bid,AskVolume,BidVolume,
2014.08.15,00:09:33.345,1.33613,1.33612,1,1.5
2014.08.15,00:09:34.152,1.33612,1.3361,1,1.25
2014.08.15,00:09:44.296,1.33612,1.33611,1,1
2014.08.15,00:09:44.801,1.33611,1.3361,1,1.5
2014.08.15,00:09:49.748,1.33612,1.3361,3.57,1.5
2014.08.15,00:09:50.268,1.33611,1.33609,1.69,1.5
2014.08.15,00:09:51.106,1.3361,1.33607,3.38,1.69
2014.08.15,00:09:51.159,1.33609,1.33607,1.13,1.5
2014.08.15,00:09:51.311,1.33608,1.33605,1.13,2.44
2014.08.15,00:09:51.877,1.33607,1.33605,1,3.19
2014.08.15,00:09:52.441,1.33608,1.33605,1.88,2.44
2014.08.15,00:09:52.984,1.33607,1.33605,1,3.94
2014.08.15,00:09:53.716,1.33608,1.33605,1.88,2.44
2014.08.15,00:09:54.324,1.33607,1.33605,1,5.07
2014.08.15,00:09:54.894,1.33608,1.33605,1.88,4.69
2014.08.15,00:09:55.251,1.33608,1.33607,1,1
2014.08.15,00:09:55.755,1.33609,1.33608,1,1
2014.08.15,00:09:55.806,1.33611,1.33609,1.25,1
2014.08.15,00:10:01.656,1.33612,1.3361,1.69,1
2014.08.15,00:10:03.511,1.33613,1.3361,2.25,2.25
2014.08.15,00:10:04.217,1.33612,1.3361,1,1
2014.08.15,00:10:04.719,1.33613,1.3361,3.75,1
2014.08.15,00:10:05.240,1.33612,1.3361,1,1
2014.08.15,00:10:05.747,1.33613,1.3361,3.75,1
2014.08.15,00:10:06.258,1.33612,1.3361,1,1
2014.08.15,00:10:06.824,1.33613,1.3361,3.75,1
2014.08.15,00:10:07.333,1.33612,1.3361,1.69,1
2014.08.15,00:10:07.838,1.33611,1.3361,1,1
2014.08.15,00:10:15.903,1.33611,1.33609,1,1.5
2014.08.15,00:10:28.208,1.33612,1.33609,2.25,1.5
2014.08.15,00:10:41.300,1.33612,1.3361,2.25,1
2014.08.15,00:10:41.554,1.33615,1.33612,6.38,3
2014.08.15,00:10:41.858,1.33617,1.33614,1,3.75
2014.08.15,00:10:42.848,1.33618,1.33614,4.88,1
2014.08.15,00:10:43.376,1.33617,1.33614,1,2.25
2014.08.15,00:10:43.917,1.33618,1.33614,4.88,1
2014.08.15,00:10:44.438,1.33617,1.33614,1,2.25
2014.08.15,00:10:45.002,1.33618,1.33614,4.88,1.5
2014.08.15,00:10:45.615,1.33617,1.33614,1,3.75
2014.08.15,00:10:46.414,1.33618,1.33614,4.88,1.5
2014.08.15,00:10:47.065,1.33617,1.33614,1,3.75
2014.08.15,00:10:47.682,1.33618,1.33614,4.88,1.5
2014.08.15,00:10:48.286,1.33617,1.33614,1,4.13
2014.08.15,00:10:49.414,1.33618,1.33614,4.88,2.07
2014.08.15,00:10:49.920,1.33617,1.33614,1.5,2.82
2014.08.15,00:11:06.743,1.33617,1.33613,1,4.69
2014.08.15,00:11:07.258,1.33617,1.33614,1,1.5
2014.08.15,00:11:07.763,1.33617,1.33613,1,4.69
2014.08.15,00:11:08.288,1.33617,1.33614,1,1.5
2014.08.15,00:11:08.845,1.33617,1.33613,1,4.69
2014.08.15,00:11:09.358,1.33617,1.33614,1,1.5
2014.08.15,00:11:09.874,1.33617,1.33613,1,4.69
2014.08.15,00:11:10.381,1.33617,1.33614,1,1.5
2014.08.15,00:11:11.526,1.33617,1.33613,1,4.69
2014.08.15,00:11:12.038,1.33617,1.33614,1,1.69
2014.08.15,00:11:15.118,1.33617,1.33613,1.5,2.25
2014.08.15,00:11:18.782,1.33615,1.33613,4.54,1
2014.08.15,00:11:19.002,1.33614,1.33611,3.19,2.25
2014.08.15,00:11:19.507,1.33613,1.33611,1.69,1.5
2014.08.15,00:11:20.113,1.33614,1.33611,1.25,2.25
2014.08.15,00:11:20.567,1.33615,1.33613,4.5,1
2014.08.15,00:11:20.870,1.33618,1.33613,6.19,6.38
2014.08.15,00:11:21.374,1.33618,1.33614,5.44,1.69
2014.08.15,00:11:23.459,1.33618,1.33613,4.5,5.07
2014.08.15,00:11:24.064,1.33618,1.33614,5.25,1.5
2014.08.15,00:11:24.568,1.33618,1.33614,4.5,1.19
2014.08.15,00:11:25.380,1.33617,1.33614,1,2.44
2014.08.15,00:11:25.482,1.33617,1.33613,1,4.32
2014.08.15,00:11:25.583,1.33614,1.33613,1.5,1.13
2014.08.15,00:11:25.684,1.33614,1.3361,1.5,6.19
2014.08.15,00:11:26.189,1.33613,1.3361,1.69,1
2014.08.15,00:11:31.753,1.33613,1.3361,2.44,1
2014.08.15,00:11:32.270,1.33614,1.3361,6.57,1.5
2014.08.15,00:11:33.215,1.33614,1.3361,5.82,1.69
2014.08.15,00:11:47.505,1.33613,1.3361,1,1.5
2014.08.15,00:11:56.237,1.33612,1.3361,1.5,1
2014.08.15,00:11:56.755,1.33613,1.3361,3.94,1
2014.08.15,00:11:59.061,1.33613,1.3361,3.94,1
2014.08.15,00:12:06.141,1.33613,1.3361,3.19,1
2014.08.15,00:12:06.662,1.33613,1.33609,3.94,1.5
2014.08.15,00:12:08.337,1.33612,1.33609,1,1.5
2014.08.15,00:12:08.841,1.33612,1.33609,3,1.5
2014.08.15,00:12:10.147,1.33612,1.3361,2.25,1
2014.08.15,00:12:11.392,1.33612,1.3361,2.82,1
2014.08.15,00:12:11.996,1.33612,1.33609,2.07,1.5
2014.08.15,00:12:22.672,1.3361,1.33609,1,1.5
2014.08.15,00:12:23.177,1.3361,1.33608,1,1.5
2014.08.15,00:12:23.531,1.33608,1.33606,1,1.5
2014.08.15,00:12:24.036,1.33609,1.33606,3.94,1.5
2014.08.15,00:12:24.187,1.33609,1.33607,2.44,1
2014.08.15,00:12:28.851,1.3361,1.33608,3.94,1
2014.08.15,00:12:29.531,1.33609,1.33608,1,1
2014.08.15,00:12:30.714,1.3361,1.33608,5.07,1
2014.08.15,00:13:12.961,1.33609,1.33606,1,1.69
2014.08.15,00:13:23.378,1.33609,1.33605,1.5,2.25
2014.08.15,00:13:27.108,1.33609,1.33605,1.5,1.69
2014.08.15,00:13:29.501,1.33609,1.33605,1.5,1.69
2014.08.15,00:13:42.604,1.33608,1.33605,1,1.5
2014.08.15,00:13:47.772,1.33609,1.33605,3,1
2014.08.15,00:13:48.331,1.33608,1.33605,1.25,1
2014.08.15,00:13:50.354,1.33609,1.33604,5.44,4.32
2014.08.15,00:13:50.974,1.33608,1.33605,1,1
2014.08.15,00:13:51.579,1.33609,1.33605,5.44,1
2014.08.15,00:13:52.221,1.33608,1.33605,1,1
2014.08.15,00:13:52.732,1.33608,1.33606,1.25,1
2014.08.15,00:13:53.306,1.33609,1.33606,3,1
2014.08.15,00:13:53.811,1.33609,1.33608,1.25,1
2014.08.15,00:13:57.468,1.33609,1.33606,1,1.5
2014.08.15,00:14:00.484,1.3361,1.33606,5.07,1.09
2014.08.15,00:14:01.705,1.3361,1.33606,1.32,3.79
2014.08.15,00:14:02.275,1.3361,1.33606,1.69,3.79
2014.08.15,00:14:03.552,1.3361,1.33607,2.07,1
2014.08.15,00:14:04.323,1.3361,1.33606,1.32,3.94
2014.08.15,00:14:04.937,1.3361,1.33607,1.32,1
2014.08.15,00:14:05.642,1.3361,1.33606,1.32,3.94
2014.08.15,00:14:06.253,1.3361,1.33607,2.07,1
2014.08.15,00:14:07.629,1.33611,1.33606,2.44,5.44
2014.08.15,00:14:08.715,1.33611,1.33609,3.57,1
2014.08.15,00:14:11.605,1.33612,1.3361,2.07,1
2014.08.15,00:14:30.313,1.33611,1.3361,1,1
2014.08.15,00:14:32.072,1.33612,1.3361,2.44,1
2014.08.15,00:14:32.576,1.33613,1.33611,1.25,1
2014.08.15,00:14:55.587,1.33612,1.3361,1,1
2014.08.15,00:14:56.121,1.33611,1.3361,1,1
2014.08.15,00:14:58.661,1.33612,1.3361,2.25,1
2014.08.15,00:14:58.863,1.33612,1.33609,2.25,2.25
2014.08.15,00:14:59.371,1.33611,1.33609,1,2.25
2014.08.15,00:15:07.517,1.33612,1.33609,4.13,1
2014.08.15,00:15:08.491,1.33612,1.33609,5.82,1
2014.08.15,00:15:09.523,1.33612,1.33609,4.13,1
2014.08.15,00:15:10.028,1.33612,1.33609,4.5,1
2014.08.15,00:15:23.843,1.33612,1.33609,2.82,1.5
2014.08.15,00:15:27.454,1.33612,1.33609,5.07,1.5
2014.08.15,00:15:28.534,1.33612,1.33609,3.57,1.5
2014.08.15,00:15:29.057,1.33612,1.33609,2.44,1.5
2014.08.15,00:15:30.184,1.33612,1.33609,1.69,1.5
2014.08.15,00:15:32.037,1.33611,1.33609,1,1
2014.08.15,00:15:32.391,1.3361,1.33607,2.25,1.25
2014.08.15,00:15:32.895,1.33609,1.33606,1,2.44
2014.08.15,00:15:33.400,1.3361,1.33606,10.17,1.69
2014.08.15,00:15:33.932,1.33609,1.33606,1,1.5
2014.08.15,00:15:39.007,1.3361,1.33606,7.54,1.5
2014.08.15,00:15:39.523,1.33609,1.33606,1,2.25
2014.08.15,00:15:53.216,1.33609,1.33607,1.25,1
2014.08.15,00:15:53.858,1.33608,1.33607,1,1
2014.08.15,00:15:54.496,1.33609,1.33607,3.94,1
2014.08.15,00:15:55.006,1.33608,1.33607,1,1
2014.08.15,00:15:55.591,1.33609,1.33607,3.94,1
2014.08.15,00:15:56.105,1.33608,1.33607,1,1
2014.08.15,00:15:57.143,1.33609,1.33607,3,1
2014.08.15,00:15:57.693,1.33608,1.33606,1,1.5
2014.08.15,00:15:58.896,1.33609,1.33606,3.19,1
2014.08.15,00:15:59.693,1.33608,1.33606,1,1.5
2014.08.15,00:15:59.896,1.33607,1.33605,1,1.5
2014.08.15,00:16:00.047,1.33605,1.33604,2.1,1
2014.08.15,00:16:00.148,1.33605,1.33602,2.1,1.5
2014.08.15,00:16:01.004,1.33606,1.33604,5.1,1.5
2014.08.15,00:16:01.258,1.3361,1.33606,11.07,1.5
2014.08.15,00:16:02.550,1.33609,1.33605,1,4.13
2014.08.15,00:16:03.054,1.33608,1.33605,1,1.13
2014.08.15,00:16:08.382,1.3361,1.33606,13.17,1
2014.08.15,00:16:08.888,1.3361,1.33607,3.19,1
2014.08.15,00:16:19.826,1.33611,1.33609,3.19,1
2014.08.15,00:16:20.230,1.33613,1.3361,1.69,1.5
2014.08.15,00:16:20.735,1.33613,1.3361,1.25,1.5
2014.08.15,00:16:25.678,1.33611,1.33609,2.1,1.5
2014.08.15,00:16:26.183,1.3361,1.33609,2.1,1
2014.08.15,00:16:26.685,1.33611,1.33609,4.73,1
2014.08.15,00:16:27.189,1.33611,1.33608,4.92,2.25
2014.08.15,00:16:28.066,1.33611,1.33609,3.42,1
2014.08.15,00:16:30.483,1.33611,1.33609,2.82,1
2014.08.15,00:16:31.053,1.33612,1.3361,2.07,1.5
